source,weight,target
WSEE,0.000203272712369,<CONV>
WSET,0.0001417720586631,<CONV>
WSFA,0.0002453518185832,<CONV>
WSFA 12 News,0.0005528475814696001,<CONV>
WSFL-TV,0.0001684228110696194,<CONV>
WSFLTV,9.498593743755572e-06,<CONV>
WSFX,3.915992108647966e-05,<CONV>
WSHM,0.0002461902581976,<CONV>
WSIL,0.0002015558626136,<CONV>
WSIL TV,0.0003366843553032,<CONV>
WSIU,0.0007300871078931,<CONV>
WSJM,0.0003060268654239,<CONV>
WSJV,0.0001013238837253,<CONV>
WSKA,0.0006556788960069,<CONV>
WSKG.org,0.0002235746539603,<CONV>
WSLS,0.0014619527021889,<CONV>
WSMH,7.080958121869625e-05,<CONV>
WSMV,0.0007369750321696001,<CONV>
WSNS,5.261051154200873e-05,<CONV>
WSOC,0.0001677803707567,<CONV>
WSOCDT2,2.5698581547688403e-05,<CONV>
WSPA,0.0023593822267705,<CONV>
WSTM,0.0001727629395542,<CONV>
WSVF,3.187386028092948e-05,<CONV>
WSVN,3.7460901759018535e-05,<CONV>
WSWG,0.0002687636342425,<CONV>
WSWP,0.0071709387474193,<CONV>
WSYM,7.80986570514641e-05,<CONV>
WSYR,0.0001219062329793,<CONV>
WSYX,0.0001356606499934,<CONV>
WSYX ABC 6,0.0005067133076391999,<CONV>
WTAE,0.0001834257912542,<CONV>
WTAJ,0.0004074687899392,<CONV>
WTAP,0.0001439581596624,<CONV>
WTAT,6.052121803086236e-05,<CONV>
WTCV,2.1467198646300116e-05,<CONV>
WTEN,0.0003567865483694,<CONV>
WTGS,7.651230169389662e-05,<CONV>
WTHI,0.0006255819075039,<CONV>
WTHR,0.000164532461984,<CONV>
WTIC,0.0003790615373216,<CONV>
WTIU,0.0010487165485271,<CONV>
WTKR,0.0001653758376229,<CONV>
WTLV,0.0001354490543881,<CONV>
WTMJ,0.0001743134350274,<CONV>
WTMO,9.202589227923107e-06,<CONV>
WTNH,0.0001511941782153,<CONV>
WTNZ,4.941209048981811e-05,<CONV>
WTNZ FOX 43,0.0006536781528329,<CONV>
WTOC,0.0002200402658644,<CONV>
WTOK,8.887432918388305e-05,<CONV>
WTOL,0.0003131862290906,<CONV>
WTOP,0.0018507339482817,<CONV>
WTOV,0.0001325161799798,<CONV>
WTOVDT2,0.0001142252953595,<CONV>
WTRF,0.00043886556276210003,<CONV>
WTRF.com,0.0011893280938745998,<CONV>
WTRFDT3,6.767537152693211e-05,<CONV>
WTSP,0.0001495369264726,<CONV>
WTTA,3.039643651830254e-05,<CONV>
WTTE,7.937543555596143e-05,<CONV>
WTTE FOX28,0.00015091804771344273,<CONV>
WTTG,0.0002503258704343,<CONV>
WTTG FOX5,0.0006715747567268,<CONV>
WTTGCOM,1.365895849637521e-05,<CONV>
WTTGCOX,1.7655763822628664e-05,<CONV>
WTTV,0.0001141327983424,<CONV>
WTTW,0.0003984219684453,<CONV>
WTVA,0.0001580002680148,<CONV>
WTVADT2,8.569412888448785e-05,<CONV>
WTVB,0.000508299517786,<CONV>
WTVC,0.0010007167473702,<CONV>
WTVCDT2,9.135620423692546e-05,<CONV>
WTVD,0.0001850573896528,<CONV>
WTVF,0.0001715769405997,<CONV>
WTVG,0.0001809488577679,<CONV>
WTVH,0.0001585163822701,<CONV>
WTVJ,0.0001478728004602,<CONV>
WTVM,0.0001009447866382,<CONV>
WTVO,0.0001319190235154,<CONV>
WTVP,0.000486024613004,<CONV>
WTVQ,9.697810002751552e-05,<CONV>
WTVR,0.0005116939565672,<CONV>
WTVT,0.0001303664824676,<CONV>
WTVW,3.8118986702752784e-05,<CONV>
WTVY,0.00031024455579,<CONV>
WTWC,0.0003183922406881,<CONV>
WTWO,8.895856482221886e-05,<CONV>
WTXF,5.642184526786538e-05,<CONV>
WTXFCOM1,1.3658963091150692e-05,<CONV>
WTXL,9.552215572052711e-05,<CONV>
WUFT,0.0121110067322734,<CONV>
WUFTBACK,4.89419540372082e-05,<CONV>
WUGA,9.448593467623845e-05,<CONV>
WUHF,5.216244699468524e-05,<CONV>
WUKY,0.0003586771235981,<CONV>
WUNC,0.0002447124426963,<CONV>
WUNI,4.219044724385398e-05,<CONV>
WUPA,1.4034950446432867e-05,<CONV>
WUPL,9.511237585270094e-06,<CONV>
WUPW,0.0001082567978525,<CONV>
WUSA,0.0002570730641191,<CONV>
WUSACOM,2.7485584607694443e-05,<CONV>
WUSACOX,2.882055784880692e-05,<CONV>
WUSF,0.0003052334690136,<CONV>
WUTC,0.00011708874010593754,<CONV>
WUTR,4.676829754312862e-05,<CONV>
WUTV,8.694919315377998e-05,<CONV>
WUVC,1.2027058330693066e-05,<CONV>
WUVP,5.840900944101221e-06,<CONV>
WUWF,0.0001359468275350758,<CONV>
WUWM,0.0003861445321138,<CONV>
WV News,0.0010971261814287,<CONV>
WVAS,8.472753342048637e-05,<CONV>
WVAW,0.0001711926967116,<CONV>
WVBT,0.0001238100908028,<CONV>
WVEA,1.2635782387743409e-05,<CONV>
WVEC,0.0002227198699504,<CONV>
WVEN,5.314972345090849e-06,<CONV>
WVFX,8.469548583980144e-05,<CONV>
WVFXDT2,1.4287009701580551e-05,<CONV>
WVIA Public Media,0.00014000680240248598,<CONV>
WVII,0.0001528647656761,<CONV>
WVIK (Online),0.0002390893123953,<CONV>
WVIR,0.0001964872354171,<CONV>
WVIT,0.0001267277692225,<CONV>
WVLA,0.0001093918059682,<CONV>
WVLT,0.0001759884237805,<CONV>
WVNC,9.888841000469676e-05,<CONV>
WVNS,0.0003461188598089,<CONV>
WVNSDT2,5.428169874490787e-05,<CONV>
WVNY,0.0001169253229278,<CONV>
WVPY,0.0007253161990083,<CONV>
WVTF,7.148332971369842e-05,<CONV>
WVTM,0.0002577687036654,<CONV>
WVTM13,0.0005326949062381,<CONV>
WVUA 23 Digital,2.690244211581645e-05,<CONV>
WVUE,0.000157929630865,<CONV>
WVVA,0.0001066805846165,<CONV>
WVXU,0.0014463553925094,<CONV>
WWAY,9.877789187325885e-05,<CONV>
WWBT,0.0002266956006953,<CONV>
WWCP,3.938234261062602e-05,<CONV>
WWHO,0.0001133018271648,<CONV>
WWJ,0.0004012389070038,<CONV>
WWL,0.0001135656603235,<CONV>
WWLP,0.0003189439183114,<CONV>
WWMT,0.0002611584631523,<CONV>
WWMT-TV,0.0009397972188527,<CONV>
WWNO,0.00015783051666849756,<CONV>
WWNY,6.826009486446351e-05,<CONV>
WWNY TV 7,0.0003965092437612,<CONV>
WWOR,1.786690181163968e-05,<CONV>
WWSB,0.0001491669661054,<CONV>
WWSI,1.9321282408065412e-05,<CONV>
WWTI,0.0003238984388157,<CONV>
WWTV,0.0001144030244829,<CONV>
WXCW,4.164712652556568e-05,<CONV>
WXIA,0.000204507275735,<CONV>
WXII,0.0001529607579632,<CONV>
WXII12 Piedmont Triad,0.0003666263268733,<CONV>
WXIN,8.03726051781005e-05,<CONV>
WXIX,0.0001427284197253,<CONV>
WXLV,0.0001357469937221,<CONV>
WXMI,0.0001545498081704,<CONV>
WXPR,0.00011681946805777976,<CONV>
WXTV,2.0845012216145343e-05,<CONV>
WXTX,3.9550240550978306e-05,<CONV>
WXVT,0.0002480992526712,<CONV>
WXXA,7.065429500461583e-05,<CONV>
WXXI News,0.00012455976624980625,<CONV>
WXXV,4.156557592042285e-05,<CONV>
WXXVDT2,0.000112902457129,<CONV>
WXYZ,0.0012293836284202999,<CONV>
WYCW,2.234542236701834e-05,<CONV>
WYDC,1.0457524689079788e-05,<CONV>
WYDO,0.00010181211256,<CONV>
WYFF,0.0002180538012427,<CONV>
WYFF4,0.00047367137128870003,<CONV>
WYFX,7.75565332304241e-05,<CONV>
WYOU,0.0001187056210591,<CONV>
WYPR,0.00012600095547226785,<CONV>
WYSO,0.00013017774776714935,<CONV>
WYSU-FM,0.00019907083126340127,<CONV>
WYTU,1.3951515892049148e-05,<CONV>
WYTV,9.812012799214652e-05,<CONV>
WYZZ,4.228249852351748e-05,<CONV>
WZAW,4.649589555461526e-05,<CONV>
WZDC,3.8494196081164165e-05,<CONV>
WZDCCOX,4.997307972587116e-07,<CONV>
WZDX,3.3833524139303024e-05,<CONV>
WZTV,0.0057578619425124,<CONV>
WZVN,0.0001007443376552,<CONV>
WZZM,0.0002751281041261,<CONV>
Wa Today,4.653454350131221e-05,<CONV>
Wacotrib,0.00010463840465433708,<CONV>
"Wafaa Shurafa, Jack Jeffery, Samy Magdy",2.523295853881773e-06,<CONV>
"Wafaa Shurafa, Mohammad Jahjouh, Samy Magdy",3.061321480270544e-06,<CONV>
"Wafaa Shurafa, Mohammed Jahjouh",1.0761982571986637e-05,<CONV>
"Wafaa Shurafa, Samy Magdy",3.44087270132789e-05,<CONV>
"Wafaa Shurafa, Samy Magdy, Jack Jeffery",2.0193295848417416e-06,<CONV>
Waldronnews,0.0005586904836361001,<CONV>
Walk The Biz,0.0004265268472843,<CONV>
Walk To The Place,3.292057758383413e-05,<CONV>
Walla Walla Union-Bulletin,0.000533639116506,<CONV>
Wamc,0.0001428994105480265,<CONV>
Wand,0.0002233620259754,<CONV>
Wane,0.0010794293603512,<CONV>
Wane.com,0.0007630314926500999,<CONV>
Waqas Arain,6.633863360458568e-05,<CONV>
Warrick News,0.0002651558345071,<CONV>
Washington City Paper,0.0043509721850716,<CONV>
Washington Daily News,0.0004904474327066,<CONV>
Washington Dc Despatch,0.00037755800623119997,<CONV>
Washington Examiner,0.0005290610118891,<CONV>
Washington Ledge,0.0005283236978753,<CONV>
Washington Post,0.0026662187924534004,<CONV>
Washington State News,0.0013177091415248,<CONV>
Watauga Democrat,0.0002525389699208,<CONV>
Wate News,0.0008004009818567,<CONV>
WattAgNet.com,5.7207753406164024e-05,<CONV>
Wavy,0.0017238303508355,<CONV>
Wayne Parry,0.0001199380607292,<CONV>
Wbal Radio,5.35464911944886e-05,<CONV>
Wbhm,0.0005185058870825,<CONV>
Wbko,9.80364999655787e-05,<CONV>
Wboy,0.0014677776555532,<CONV>
Wcbu,0.00016657281483265228,<CONV>
Wcia,0.0002042858677911,<CONV>
Wcti12,0.00025019641775230004,<CONV>
Wcvb,0.0003241609716498,<CONV>
Wdctv News,0.0012272767153416,<CONV>
Wdhn,0.0004962214696224,<CONV>
Wdiy88.1,0.00017125054770516292,<CONV>
Wdtn,0.0016385998268657,<CONV>
We Are Greenbay,0.0017393955714368001,<CONV>
Wealth Creation Investing,0.001826927662332,<CONV>
Wear Tv,0.0005283017870665,<CONV>
Weau,0.00045890050323740003,<CONV>
Web,0.463074155102133,<CONV>
Webcenter 11,0.000204678779721,<CONV>
Webster County Citizen,0.0002734334303834,<CONV>
Wed Apr,1.3647057015314802e-05,<CONV>
Weeklyrebound,5.103405061017562e-05,<CONV>
Weirton Daily Times,0.00010329192768610359,<CONV>
Weisradio,0.0004075555221238,<CONV>
Welcome to GVTC,5.136417752383065e-05,<CONV>
Wellsboro Gazette,0.0003345430876307,<CONV>
Wendy Ruderman,1.5753816257316943e-05,<CONV>
Wenxuecity,0.0024320632449679,<CONV>
Weny,2.61475764919982e-05,<CONV>
Wesh,0.0005865535829267,<CONV>
West Central's Best,0.00029616969120290003,<CONV>
West Jordan Journal,0.0004202144533741,<CONV>
West Valley City Journal,0.0006946223535986,<CONV>
West Virginia State News.Net,0.0007260520264329,<CONV>
Western Slope Now,0.000247080406162,<CONV>
Weston A. Price,3.7000311186133655e-06,<CONV>
Wfin,0.00032461886953639996,<CONV>
Wfla,0.0012048010626744,<CONV>
Wfxrtv,0.0003002882065485,<CONV>
Wgme Staff,5.152211427825066e-05,<CONV>
Wgn Radio,0.00016350219342667175,<CONV>
Wgno,0.00018353259693616988,<CONV>
Wgntv,0.0008990823611173,<CONV>
Wgxa,4.4818729419701076e-05,<CONV>
Whio Staff,0.0001392079438538,<CONV>
White house News Time,0.00014413295753209818,<CONV>
Whitney Downard,1.1540297773312663e-05,<CONV>
Whittier Daily News,0.0003851821939158,<CONV>
Whnt,0.0028572918021544,<CONV>
Who13,0.0002493697053175,<CONV>
WiLD 94.9,3.5949531609937356e-05,<CONV>
Wicked Local,0.0004225055720612,<CONV>
Wifr,0.00023103472438890002,<CONV>
Wilkes-Barre Citizens' Voice,7.267821849183904e-05,<CONV>
Will Conybeare,0.0001066689502055,<CONV>
Will Stone,0.001101387114469,<CONV>
"Will Stone, Pien Huang",0.0001777557900125,<CONV>
Will Weissert,7.573320413736438e-05,<CONV>
"Will Weissert, Maria Cheng",0.0002102277790712,<CONV>
"Will Weissert, Zeke Miller",2.314498404210016e-05,<CONV>
William Maclean,2.42346253239566e-05,<CONV>
William Tong,4.150890503635355e-05,<CONV>
Wind Stream,2.9430055360894486e-05,<CONV>
Windsor Weekly,0.000253049360624,<CONV>
Winnipeg Free Press,4.9571414092573745e-05,<CONV>
Winnipeg Sun,2.5892007760272353e-05,<CONV>
Winona Daily News,0.00013606400102756177,<CONV>
Winston Salem Journal,0.000394506768708,<CONV>
Wiproud,0.0005487145685385999,<CONV>
Wires,0.0496773256796848,<CONV>
Wisconsin Press Releases,1.5459882178286088e-05,<CONV>
Wisconsin Public Radio News,0.0007713574200887,<CONV>
WishTV.com,0.0010580725666111,<CONV>
Wivb,0.0016770544431489,<CONV>
Wjab,5.678671705662783e-05,<CONV>
Wjbf,0.0006041623710517,<CONV>
Wjhl,0.0034247268976277997,<CONV>
Wjla,2.6284169432229705e-05,<CONV>
Wjla.com,8.37360053755922e-05,<CONV>
Wjtn,0.00016704012181469884,<CONV>
Wjtv,0.0012552432271698,<CONV>
Wkbn,0.0025599399393847,<CONV>
Wklh,7.704784557322579e-05,<CONV>
Wkrg,0.001941784794344,<CONV>
Wkrn,0.0012632059178428,<CONV>
Wkyufm.org,0.0002898678200965,<CONV>
Wlns,0.0010111160834112998,<CONV>
Wlns -Cision,0.0004076263266619,<CONV>
Wltx 19,0.00035389074842,<CONV>
Wlwt,0.0008450452813857,<CONV>
Wmbd Radio,1.982000101668989e-06,<CONV>
Wmbf,0.0005422543132129,<CONV>
Wmtw,0.0005858146524881,<CONV>
Wnc Business,0.00035134781512270003,<CONV>
Wnct,0.00016761255616183553,<CONV>
Wnin,0.0002402347853167,<CONV>
Wojciech Zylm,7.373204232473351e-05,<CONV>
Wolf Depner,3.249420636910325e-05,<CONV>
Wood tv,0.0005180120500971,<CONV>
WordPress,0.0013321631979933,<CONV>
World Advertising Report,0.0004359241643155,<CONV>
World Healthcare Report,0.0006472124525239999,<CONV>
World Nation News,0.00022955982961530002,<CONV>
World News,0.0208638364978482,<CONV>
World News Era,8.544604143290047e-05,<CONV>
World News Network,0.0023297899168261997,<CONV>
World Online News Reports,0.0004748263042716,<CONV>
World Socialist Web Site,0.0016640107556577,<CONV>
Wow Way,0.0001183501312664954,<CONV>
Wowktv,0.0006388722635233,<CONV>
Wowt,0.0004895709005262,<CONV>
Wpde,0.0007806068160549,<CONV>
Wpln By Catherine Sweeney,3.0133551201562584e-05,<CONV>
Wpri 12,0.0015241324247624,<CONV>
Wqln,0.00013143026368612223,<CONV>
Wrdw-Tv,0.0006493291625209001,<CONV>
Wreg,0.0025549055412935,<CONV>
Wsav Tv,0.0006106052847504001,<CONV>
Wsbt22,0.0003631136513717,<CONV>
Wsbtv.com,0.0007958587256718999,<CONV>
Wset,0.0003334861183817,<CONV>
Wsyx Staff,1.821916454578432e-05,<CONV>
Wtaq News,0.0014928172804911,<CONV>
Wthi Tv,0.0001598198622833456,<CONV>
Wtjx Newsfeed,0.0001707802862474159,<CONV>
Wtkr,0.0005371784777597,<CONV>
Wtnh,0.0009440004105216999,<CONV>
Wtov,0.00010218244080944143,<CONV>
Wtvg Staff,1.0962261952893556e-05,<CONV>
Wuft News,0.0001097789411784712,<CONV>
Wuot,0.00021713200311339998,<CONV>
Wvlt,0.0003816195208166,<CONV>
Wvpe 88.1,0.0002325113258736,<CONV>
Wwlp,0.0014662762786726,<CONV>
Wwti,0.0002388834077194,<CONV>
Wyoming News Now,0.0004642736200059,<CONV>
Wyoming Public Media,6.633890118579538e-05,<CONV>
Wyoming State News.Net,0.0012542298651403,<CONV>
Wyomingnews,0.0004090608906491,<CONV>
Wytv,0.0006581181101826,<CONV>
XHAS,3.264679801196132e-05,<CONV>
YNNAUS,0.0013255193158112,<CONV>
YNNCAP,0.0006395082525962,<CONV>
YNNCENTRALNY,0.0001207291204805,<CONV>
YNNROC,0.0008050335947031,<CONV>
Yahoo,0.0012386342914288999,<CONV>
Yahoo Finanzas,0.0030868628319045003,<CONV>
Yahoo! Autos,0.0010745450376552,<CONV>
Yahoo! Canada,0.0019283756808339,<CONV>
Yahoo! Español,0.0022320287227843,<CONV>
Yahoo! Finance,0.0009659194388712,<CONV>
Yahoo! Lifestyle,0.004773337948031,<CONV>
Yahoo! News US,0.0053899771236294,<CONV>
Yakima Herald-Republic,0.00016323573293941892,<CONV>
Yale University,1.8524778176656964e-05,<CONV>
Yana Grebenyuk,3.5855588896666506e-05,<CONV>
Yasuyoshi Chiba,0.00021548023451,<CONV>
Yellowstone Public Radio,0.0003661330056065,<CONV>
Yereth Rosen,1.3758411524691497e-05,<CONV>
YouTube,8.38265947008492e-05,<CONV>
Your Alaska Link,0.0008443208162829,<CONV>
Your Basin,0.0003493735451265,<CONV>
Your Big Sky,0.0004328103802074,<CONV>
Your Central Valley,0.0006648735155272,<CONV>
Your Erie,0.0003386880501156,<CONV>
Your valley,0.00015015438744636687,<CONV>
Youri Benadjaoud,0.0002955961755596,<CONV>
"Youri Benadjaoud, Mary Kekatos",3.367027960514165e-05,<CONV>
Yournews,0.000479707888118,<CONV>
Yoursourceone,0.0003258059908927,<CONV>
Yuki Noguchi,0.0002930838992929,<CONV>
Zach Tuggle,7.163987994692474e-05,<CONV>
Zach White,9.643743350875066e-05,<CONV>
Zachary W. Schulz,5.144851556483883e-05,<CONV>
Zama Luthuli,4.772598365671273e-05,<CONV>
"Zeke Miller, Colleen Long",1.124579051839392e-06,<CONV>
"Zeke Miller, Will Weissert",7.722035697832695e-05,<CONV>
Zephyrnet,0.0002396266356876,<CONV>
Zero Hedge,0.0002359430666963,<CONV>
ZeroHedge,0.0002271165916691,<CONV>
Zeynep Tufekci,6.913813166641414e-05,<CONV>
Zoya Teirstein,3.136625568779953e-05,<CONV>
Zukri,9.56141263227112e-05,<CONV>
__OTHER__,0.4879423869071634,<CONV>
abbott,0.0048866520182916,<CONV>
abc,0.0109384979453095,<CONV>
abc27 WHTM,0.0009163574615182999,<CONV>
abdominal,0.0126449912118687,<CONV>
abortion,0.0058523231382857,<CONV>
abroad,0.0094774811860438,<CONV>
absence,0.0112948149867206,<CONV>
absolutely,0.0144373879724102,<CONV>
abstract,0.0086228497598701,<CONV>
abu,0.002157005942995,<CONV>
abu dhabi,0.0008468919519283,<CONV>
abuse,0.0132399351234443,<CONV>
academic,0.0070398386327405,<CONV>
academy,0.009009372925648,<CONV>
accelerate,0.0078923600741462,<CONV>
accelerated,0.0091551980077033,<CONV>
accelerating,0.008978095791421,<CONV>
accept,0.0084559585767912,<CONV>
accept responsibility,0.0076074379551089,<CONV>
acceptable,0.0082800721845797,<CONV>
acceptance,0.0083013978333503,<CONV>
accepted,0.0116323193370255,<CONV>
access,3.730718053262349e-05,<CONV>
access care,0.0082509351028502,<CONV>
access health,0.0077832431688489,<CONV>
accessed,0.0073026244981512,<CONV>
accessibility,0.0063417391502234,<CONV>
accessing,0.0074299070069182,<CONV>
accesswire,0.0032338333658446,<CONV>
accident,0.0127310687159919,<CONV>
accompanied,0.0117497676400515,<CONV>
accomplishment,0.0097530712096615,<CONV>
accord,0.0042498487122076,<CONV>
accordance,0.0083974482406452,<CONV>
according,1.7170391498771766e-05,<CONV>
according cdc,0.0190270560549647,<CONV>
according center,0.0184031655919499,<CONV>
according world,0.0216398791545588,<CONV>
accountability,0.0097659776778162,<CONV>
accountable,0.009550999318802,<CONV>
accounted,0.0082219642771714,<CONV>
accounting,0.0103026781142544,<CONV>
accreditation,0.0029696860556534,<CONV>
accredited,0.0071498860628599,<CONV>
accuracy content,0.0075799765845142,<CONV>
accurately,0.0084098803216011,<CONV>
ache,0.0140520570683849,<CONV>
achieved,0.0077581052342447,<CONV>
achieving,0.0077414311183711,<CONV>
acid,0.0050144948352327,<CONV>
acip,0.0030252461377029,<CONV>
acknowledge,0.011869177782215,<CONV>
acknowledged,0.0126561554511468,<CONV>
acquired,0.0090967046506674,<CONV>
acquisition,0.0065206155866192,<CONV>
acre,0.0108402407071515,<CONV>
across,6.864770437673475e-05,<CONV>
across country,0.0116740292381084,<CONV>
across state,0.0135810511474636,<CONV>
acting,0.0125382344640816,<CONV>
action,3.104246823993797e-05,<CONV>
actionable,0.0069149887458448,<CONV>
activation,0.0043751116725355,<CONV>
actively,0.0101824754847607,<CONV>
activist,0.012888724462038,<CONV>
activity,3.622385238704713e-05,<CONV>
actor,0.0098592601655989,<CONV>
actual,0.0147566199154993,<CONV>
actual result,0.0092000574696124,<CONV>
acute,0.0098477603730942,<CONV>
ada,0.0105653648918659,<CONV>
adam,0.0096176649328491,<CONV>
adapt,0.0089483573906514,<CONV>
adaptation,0.0064688915282814,<CONV>
adapted,0.0097516742909256,<CONV>
added,0.000245905657818,<CONV>
adding,0.0111316258763924,<CONV>
additive,0.0090321190762271,<CONV>
address,5.2382337657392675e-05,<CONV>
addressed,0.0096316211226209,<CONV>
adem,0.0072198787111814,<CONV>
adequate,0.0101806026583317,<CONV>
adhanom,0.009586849759689,<CONV>
adhanom ghebreyesus,0.0121274899477085,<CONV>
adherence,0.004473957551475,<CONV>
adjusted,0.00662820888168,<CONV>
adjustment,0.0166262855136539,<CONV>
adjuvant,0.0025073673824255,<CONV>
admin,1.4148535050294076e-05,<CONV>
administer,0.0093679105256683,<CONV>
administered,0.0102681795797288,<CONV>
administration,0.0008990133351256,<CONV>
administrative,0.0087812871460198,<CONV>
administrator,0.0137860951883912,<CONV>
admission,0.0087549047797752,<CONV>
admitted,0.0132576282628157,<CONV>
adopt,0.0077775226367094,<CONV>
adopted,0.0072766519610312,<CONV>
adopting,0.0072328125257686,<CONV>
adoption,0.0054378291162126,<CONV>
adult,0.0007155446392155,<CONV>
adulthood,0.0059413987113451,<CONV>
advantage,0.0089557644808454,<CONV>
adventure,0.0134549773444267,<CONV>
adverse,0.0096530940835869,<CONV>
advertisement,0.0079415327631305,<CONV>
advertising,0.0078783838209996,<CONV>
advice,0.0108994176604873,<CONV>
advise,0.0126780826846348,<CONV>
advised,0.0159382590586014,<CONV>
adviser,0.0115861919949327,<CONV>
advisor,0.0089225017466883,<CONV>
advisory committee,0.0067717757953006,<CONV>
advocating,0.0103178454441646,<CONV>
aedes,0.0062946407234515,<CONV>
aesthetic,0.003150393611004,<CONV>
affair,0.0102498201865913,<CONV>
affected,0.1472971776663864,<CONV>
affecting,0.0128541294297126,<CONV>
affiliate,0.0057050143336696,<CONV>
affiliated,0.0109257462917089,<CONV>
afford,0.0139865980851619,<CONV>
affordability,0.0074196395473254,<CONV>
afghanistan,0.0038441327065585,<CONV>
afp,0.0087448571461551,<CONV>
africa,0.0021280721811996,<CONV>
afternoon,0.0160611739176853,<CONV>
age,0.0004236314757991,<CONV>
age group,0.0084579528047484,<CONV>
aged year,0.0083401526827584,<CONV>
agency,5.149455467935314e-05,<CONV>
agency canada,0.0045689119396294,<CONV>
agenda,0.0082222796460498,<CONV>
agent,0.0115384401801328,<CONV>
agree,0.0118084570439364,<CONV>
agreed,0.0090602554553895,<CONV>
agricultural,0.0077263620982607,<CONV>
agriculture,0.0113432080089326,<CONV>
agua,0.0024319248006485,<CONV>
aha,0.0028795741999843,<CONV>
ahf,0.0006555833122064,<CONV>
aid,4.611065219605043e-05,<CONV>
aid day,0.0045729314424537,<CONV>
aiming,0.007776712865378,<CONV>
air,0.0017302873592758,<CONV>
air quality,0.0057388708453173,<CONV>
airborne,0.010014201606904,<CONV>
airport,0.0115163354591358,<CONV>
alabama,0.0069882849940255,<CONV>
alarm,0.0182392658369347,<CONV>
alarming,0.0180895044420936,<CONV>
alaska,0.010024432729229,<CONV>
alert,0.0153954789230734,<CONV>
alex,0.1415458215322384,<CONV>
algorithm,0.0061502736911952,<CONV>
ali,0.1681213152326089,<CONV>
align,0.0073523579623041,<CONV>
aligned,0.007084341564408,<CONV>
aligning,0.0051419781661295,<CONV>
alignment,0.0065482150909671,<CONV>
aligns,0.0068876295238038,<CONV>
alike,0.0117995470381933,<CONV>
alimentos,0.002141930983118,<CONV>
alive,0.01145278266201,<CONV>
allergic,0.006450583933453,<CONV>
allergy,0.0057196640807133,<CONV>
alleviate,0.0091533510294376,<CONV>
allied,0.0032825582172752,<CONV>
allocated,0.0087965834397341,<CONV>
allocation,0.0071895223539203,<CONV>
allowed,0.013453501100239,<CONV>
allowing,0.0125411917816205,<CONV>
allows,0.0111511261853439,<CONV>
ally,0.0127958709189487,<CONV>
alone,0.0143019905908029,<CONV>
alongside,0.0107203468860273,<CONV>
alpha,0.0053605096689935,<CONV>
already,0.000348252982387,<CONV>
also,1.283013707804852e-06,<CONV>
alta,0.0019079383029505,<CONV>
alzheimer,0.0055025330165167,<CONV>
alzheimer disease,0.0059524378546234,<CONV>
ama,0.0036350903804893,<CONV>
amazing,0.0093935697990364,<CONV>
amazon,0.0081307143165851,<CONV>
ambassador,0.0054293864217089,<CONV>
ambitious,0.008941660218478,<CONV>
ambulatory,0.0033764633822771,<CONV>
amended,0.0059455806796386,<CONV>
amendment,0.0067942479009069,<CONV>
america,3.7523788218191434e-05,<CONV>
american,7.330968121037791e-05,<CONV>
american heart,0.0066831899917939,<CONV>
american public,0.0114634964821259,<CONV>
americorps,0.0006161728635689,<CONV>
amid,0.0128443720954179,<CONV>
among,1.7162567803656485e-05,<CONV>
among child,0.0100813430917635,<CONV>
amplify,0.0071583958454962,<CONV>
amr,0.0023372624166787,<CONV>
amy,0.0077666086976952,<CONV>
analysis,0.000487054236337,<CONV>
analyst,0.0087449332360493,<CONV>
analytical,0.0051406164184313,<CONV>
analyze,0.0097962799746453,<CONV>
analyzed,0.0101695703447252,<CONV>
analyzing,0.0086025020126901,<CONV>
ancient,0.0055273991592445,<CONV>
anda,0.0071790849997132,<CONV>
andrew,0.0124709212341761,<CONV>
anemia,0.0062281154678398,<CONV>
angeles,0.009495566118936,<CONV>
animal,0.00078031097941,<CONV>
ann,0.0073690543711779,<CONV>
anniversary,0.0059091044366788,<CONV>
announce,0.0078985708670988,<CONV>
announced,0.0626524431595011,<CONV>
announcement,0.0124994831117311,<CONV>
announces,0.0084420544565125,<CONV>
announcing,0.0157362790876352,<CONV>
annual growth,0.0036486965840977,<CONV>
annually,0.010710031022717,<CONV>
another,0.000226032191276,<CONV>
answer,0.0131088180982165,<CONV>
ante,0.013246147077472,<CONV>
anthony,0.0109626946323774,<CONV>
anthrax,0.0025432781864466,<CONV>
antibody,0.0054634115212339,<CONV>
anticipate,0.0126575492635015,<CONV>
anticipated,0.0099297994403683,<CONV>
antigen,0.0042229854113269,<CONV>
antimicrobial,0.0043759103407323,<CONV>
antimicrobial resistance,0.0057538878756881,<CONV>
antiretroviral,0.0037322101346849,<CONV>
antiviral,0.0075872812002836,<CONV>
antonio,0.0085846759590217,<CONV>
anxiety,0.0129287674140548,<CONV>
anyone,0.0146182275317605,<CONV>
anything,0.0171176232249237,<CONV>
anywhere,0.0152699929723628,<CONV>
apart,0.0141802647997372,<CONV>
apha,0.0023855804874961,<CONV>
app,0.0083955106889435,<CONV>
appeal,0.01061126810599,<CONV>
appear,0.0153725589167217,<CONV>
appearance,0.0124450963104362,<CONV>
appeared,0.0126020951083857,<CONV>
appears,0.0151894714061335,<CONV>
apple,0.0080563925755502,<CONV>
applicable,0.0092581521509812,<CONV>
applied,0.0083185540877538,<CONV>
