value,kind,dimension,credit,credit_share,rating,rating_pct,color,marker,node_size
Abigail Brooks,item,author_name,6.471982451502668e-05,6.471982451502668e-05,4,0.6717440417979489,#1f77b4,o,80.0
Abigail Murphy,item,author_name,4.4861962966591696e-05,4.4861962966591696e-05,4,0.2534797699962152,#1f77b4,o,80.0
Abigail Quinn,item,author_name,8.022857925656889e-05,8.022857925656889e-05,4,0.9984034856006512,#1f77b4,o,80.0
Abigail Ruhman,item,author_name,1.5585657640399254e-05,1.5585657640399254e-05,3,0.1803011684103303,#1f77b4,o,80.0
Abilene Public Radio,item,publication_name,7.642744899442688e-05,7.642744899442692e-05,3,0.5007847807256638,#8c564b,o,80.0
Abilene Public Radio,item,publisher_name,7.670055358837397e-05,7.670055358837414e-05,3,0.5044995657453052,#e377c2,o,80.0
Abmn Staff,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Abraham Gutman,item,author_name,2.686049252655872e-05,2.686049252655872e-05,3,0.71698607689834,#1f77b4,o,80.0
Accesswire,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Accesswire,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Achilleas Kouremenos,item,author_name,6.782012106564938e-05,6.782012106564938e-05,4,0.7370452967167007,#1f77b4,o,80.0
Action News,item,publication_name,0.0002247263740118,0.0002247263740118,4,0.5470489097770075,#8c564b,o,80.0
Action News,item,publisher_name,0.0002294051969507,0.0002294051969507,4,0.5890040431760827,#e377c2,o,80.0
Action News 5,item,publication_name,0.0002197239836007,0.0002197239836007,4,0.5195843635385474,#8c564b,o,80.0
Action News 5,item,publisher_name,0.00021874909058,0.00021874909058,4,0.5291806819095018,#e377c2,o,80.0
Action Swift,item,publication_name,1.3925669216191048e-05,1.3925669216191056e-05,2,0.4870222790484506,#8c564b,o,80.0
Action Swift,item,publisher_name,1.404217268512132e-05,1.4042172685121348e-05,2,0.4866951570650147,#e377c2,o,80.0
Activist Post,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Activist Post,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Activist Post,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Ada Pelonia,item,author_name,7.487750527995455e-05,7.487750527995455e-05,4,0.8856943172580913,#1f77b4,o,80.0
Adam Piore,item,author_name,3.1077405252526375e-05,3.1077405252526375e-05,3,0.9177121578821096,#1f77b4,o,80.0
Adam Rosen,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Adam Schreck,item,author_name,7.659891935914094e-05,7.659891935914094e-05,4,0.9219523002510734,#1f77b4,o,80.0
"Adam Schreck, Samy Magdy",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Addy Bink,item,author_name,0.0002578019777477,0.0002578019777477,5,0.000273624688796,#1f77b4,o,80.0
"Addy Bink, Brian Althimer",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
"Adel Zaanoun, Robbie Corey-Boulet",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Adelita Olgin,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Adeola Adeosun,item,author_name,4.309751639747686e-05,4.309751639747686e-05,4,0.2163153977115244,#1f77b4,o,80.0
Adeola Adeosun Newsweek,item,author_name,0.0003353497246781,0.0003353497246781,5,0.0003931830579874,#1f77b4,o,80.0
Aditya Pandey,item,author_name,8.455260801674886e-06,8.455260801674886e-06,2,0.713420063320671,#1f77b4,o,80.0
Admin,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Administrator,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Adnan Nasir,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Adomonline,item,publication_name,2.9602355898323848e-05,2.9602355898323865e-05,3,0.019729617343924,#8c564b,o,80.0
Adomonline,item,publisher_name,2.9768659471965304e-05,2.976865947196537e-05,3,0.0165783222199959,#e377c2,o,80.0
Adriana Pérez,item,author_name,3.9847370627909514e-05,3.9847370627909514e-05,4,0.1478578827750931,#1f77b4,o,80.0
Adrianna Rodriguez,item,author_name,2.8636155343926377e-05,2.8636155343926377e-05,3,0.8015080629200025,#1f77b4,o,80.0
Adriel Bettelheim,item,author_name,1.5971012199278216e-05,1.5971012199278216e-05,3,0.1986441400152865,#1f77b4,o,80.0
Advanced Financial Network,item,publication_name,0.0029141424065451,0.0029141424065451,5,0.0156352727522976,#8c564b,o,80.0
Advanced Financial Network,item,publisher_name,0.0029132414056924,0.0029132414056924,5,0.0153956494092274,#e377c2,o,80.0
Afmedios Redacción,item,author_name,3.5813194373267337e-05,3.5813194373267337e-05,4,0.0628864074048895,#1f77b4,o,80.0
Africa Marketing Industry News,item,publication_name,3.9755090958107455e-05,3.9755090958107475e-05,3,0.1240332139845506,#8c564b,o,80.0
Africa Marketing Industry News,item,publisher_name,3.915655955159924e-05,3.915655955159932e-05,3,0.1141783864659614,#e377c2,o,80.0
Afro News,item,publication_name,3.2271611852149766e-05,3.227161185214978e-05,3,0.0471520798330006,#8c564b,o,80.0
Afro News,item,publisher_name,3.2486286993729305e-05,3.248628699372937e-05,3,0.0448317781015921,#e377c2,o,80.0
"Agatha Cantrill, Matthew Walsh",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Agence France-Presse,item,author_name,2.595930704779909e-05,2.595930704779909e-05,3,0.6740894268735537,#1f77b4,o,80.0
Agency Report,item,author_name,4.4260295384356914e-05,4.4260295384356914e-05,4,0.2408069022487827,#1f77b4,o,80.0
Agnès Pedrero,item,author_name,0.0005750173221479,0.0005750173221479,5,0.0007626878886981,#1f77b4,o,80.0
"Agnès Pedrero, Nina Larson",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Ahjané Forbes,item,author_name,4.869001720959241e-05,4.869001720959241e-05,4,0.334109716803978,#1f77b4,o,80.0
"Ahjané Forbes, Julia Gomez",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Ahmed Aboulenein,item,author_name,5.78624601052504e-05,5.78624601052504e-05,4,0.5273080196039959,#1f77b4,o,80.0
"Ahmed Eljechtimi, Alexandra Hudson",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Aidan Lewis,item,author_name,1.6891407802438666e-05,1.6891407802438666e-05,3,0.2424551966775266,#1f77b4,o,80.0
"Aidan Lewis, Ed Osmond",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Aiga Petelo,item,author_name,5.084752281662117e-05,5.084752281662117e-05,4,0.3795530546694875,#1f77b4,o,80.0
Aika Shane Algas,item,author_name,3.671471260872724e-05,3.671471260872724e-05,4,0.0818750012849964,#1f77b4,o,80.0
Aila Slisco Newsweek,item,author_name,6.234849067954602e-05,6.234849067954602e-05,4,0.6217968600494541,#1f77b4,o,80.0
Aimee Cho,item,author_name,3.5770011494516715e-05,3.5770011494516715e-05,4,0.0619768504875509,#1f77b4,o,80.0
Airdrie City View,item,publisher_name,0.00038191090293,0.00038191090293,5,0.0004659591221799,#e377c2,o,80.0
Airdrie Local News,item,publication_name,0.0003822505080652,0.0003822505080652,5,0.000444088796461,#8c564b,o,80.0
Aisha Mahmoud,item,author_name,5.520109101567893e-05,5.520109101567893e-05,4,0.4712518525524645,#1f77b4,o,80.0
Aisha Morales,item,author_name,9.386408146192616e-05,9.386408146192616e-05,5,2.0875275635211567e-05,#1f77b4,o,80.0
Akahinews,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Akahinews,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Akhbar Harian,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Akron News Reporter,item,publication_name,0.000196899541577,0.000196899541577,4,0.3942716846372878,#8c564b,o,80.0
Akron News-Reporter,item,publisher_name,0.0001914578972381,0.0001914578972381,4,0.3759679734496749,#e377c2,o,80.0
Al Cross,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Al Jazeera,item,author_name,8.573201249285961e-05,8.573201249285961e-05,5,8.337749497072853e-06,#1f77b4,o,80.0
Al.com,item,publication_name,0.0002473287415767,0.0002473287415767,4,0.671142336732938,#8c564b,o,80.0
Al.com,item,publisher_name,0.0002480482681725,0.0002480482681725,4,0.6936662102026927,#e377c2,o,80.0
AlKhaleej Today,item,publication_name,2.508738537597634e-05,2.5087385375976352e-05,2,0.9045815950804992,#8c564b,o,80.0
AlKhaleej Today,item,publisher_name,2.5228007002770816e-05,2.522800700277087e-05,2,0.9004702639425335,#e377c2,o,80.0
Alabama Department of Public Health,item,publisher_name,1.465734359262056e-05,1.4657343592620591e-05,2,0.509450939134557,#e377c2,o,80.0
Alabama Now,item,publication_name,0.0001339001211684,0.0001339001211684,4,0.0483869470188584,#8c564b,o,80.0
Alabama Now,item,publisher_name,0.0001344120305221,0.0001344120305221,4,0.0557125842293392,#e377c2,o,80.0
Alabama Public Radio,item,publication_name,0.000131634497458,0.000131634497458,4,0.0359480284143552,#8c564b,o,80.0
Alabama Public Radio,item,publisher_name,0.0001320689541048,0.0001320689541048,4,0.0425585575980584,#e377c2,o,80.0
Alabama's ABC 33/40,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Alabama's ABC 33/40,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Alan Barona,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alan Condon,item,author_name,9.239171831512492e-06,9.239171831512492e-06,2,0.7811783627052196,#1f77b4,o,80.0
Alan Halaly,item,author_name,7.573320413736438e-06,7.573320413736438e-06,2,0.6371884776295783,#1f77b4,o,80.0
Alan Wooten,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alana Wise,item,author_name,0.0002891231895788,0.0002891231895788,5,0.0003219138158933,#1f77b4,o,80.0
"Alana Wise, Jean-Francois Monier",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
"Alana Wise, Jeff Gritchen",item,author_name,1.4525765865006371e-05,1.4525765865006371e-05,3,0.1298500597043222,#1f77b4,o,80.0
"Alana Wise, Romain Costaseca, Hans Lucas",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alaska News Desk,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Alaska News Desk,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Alaska's News Source,item,publication_name,0.0001466488697011,0.0001466488697011,4,0.118381202721695,#8c564b,o,80.0
Alaska's News Source,item,publisher_name,0.0001371073976788,0.0001371073976788,4,0.0708443704140854,#e377c2,o,80.0
Albert Lea Tribune,item,publication_name,0.0002651844485703,0.0002651844485703,4,0.7691752470105432,#8c564b,o,80.0
Albert Lea Tribune,item,publisher_name,0.0002658951866822,0.0002658951866822,4,0.7938587773900335,#e377c2,o,80.0
Albert Stumm,item,author_name,6.547155751419976e-05,6.547155751419976e-05,4,0.6875777233210857,#1f77b4,o,80.0
Albia Newspapers,item,publication_name,0.0004259526535875,0.0004259526535875,5,0.0007062987795539,#8c564b,o,80.0
Albia Newspapers,item,publisher_name,0.0004277228702181,0.0004277228702181,5,0.0007361563494107,#e377c2,o,80.0
Albuquerque Express,item,publication_name,0.0006105639049824,0.0006105639049824,5,0.0018139540795059,#8c564b,o,80.0
Albuquerque Express,item,publisher_name,0.0006079870163413,0.0006079870163413,5,0.0017993473742658,#e377c2,o,80.0
Albuquerque News,item,publication_name,0.0004289511039004,0.0004289511039004,5,0.0007242892831423,#8c564b,o,80.0
Albuquerque News,item,publisher_name,0.0004298638226868,0.0004298638226868,5,0.0007487836050148,#e377c2,o,80.0
Alcohol Justice,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alcohol Justice(AlcoholJustice),item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Aldergrove Star,item,publication_name,6.652956207623584e-05,6.652956207623587e-05,3,0.399099353239335,#8c564b,o,80.0
Aldergrove Star,item,publisher_name,6.737880839363853e-05,6.737880839363867e-05,3,0.4075872720296506,#e377c2,o,80.0
Aldgra Fredly,item,author_name,2.557541261984426e-05,2.557541261984426e-05,3,0.6558159578590398,#1f77b4,o,80.0
Alec Schemmel,item,author_name,3.155538034037358e-05,3.155538034037358e-05,3,0.9404638894037588,#1f77b4,o,80.0
Alejandra Borunda,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alejandra O'Connell-Domenech,item,author_name,0.0003265806914582,0.0003265806914582,5,0.0003796634993586,#1f77b4,o,80.0
Alejandro Rincón,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Aleks Phillips,item,author_name,3.604528800852084e-05,3.604528800852084e-05,4,0.067774973834983,#1f77b4,o,80.0
Aleks Phillips Newsweek,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alerta Bogotá,item,author_name,4.453116185108437e-05,4.453116185108437e-05,4,0.2465121371848273,#1f77b4,o,80.0
Alerta Paisa,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alerta Tolima,item,author_name,9.011237628420894e-05,9.011237628420894e-05,5,1.509112624996365e-05,#1f77b4,o,80.0
Alerta Tolima,item,publication_name,8.294194094417519e-05,8.294194094417523e-05,3,0.5677110756249261,#8c564b,o,80.0
Alerta Tolima,item,publisher_name,8.249653574055971e-05,8.249653574055988e-05,3,0.5647567292880871,#e377c2,o,80.0
"Alessandra Prentice, Timothy Heritage, Peter Graff",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alex Arger,item,author_name,0.0003553855275201,0.0003553855275201,5,0.0004240730323329,#1f77b4,o,80.0
Alex Babenko,item,author_name,8.334712527961023e-05,8.334712527961023e-05,5,4.660876380727514e-06,#1f77b4,o,80.0
Alex Brandon,item,author_name,5.19278488124042e-05,5.19278488124042e-05,4,0.402307859603168,#1f77b4,o,80.0
Alex Brown,item,author_name,3.029328165494575e-05,3.029328165494575e-05,3,0.8803876821394595,#1f77b4,o,80.0
Alex Demas,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alex Griffing,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alex Howard(digiphile),item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alex Kienlen,item,author_name,2.5396823089379384e-05,2.5396823089379384e-05,3,0.6473150523662139,#1f77b4,o,80.0
Alex Malm,item,author_name,1.9292565689943687e-05,1.9292565689943687e-05,3,0.3567509015931532,#1f77b4,o,80.0
Alex Newman,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alex Nitzberg,item,author_name,1.856618724134554e-05,1.856618724134554e-05,3,0.3221751091181693,#1f77b4,o,80.0
Alex Richardson,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
"Alex Richardson, David Holmes",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alex Strauss,item,author_name,4.6603825289839005e-05,4.6603825289839005e-05,4,0.2901684524323826,#1f77b4,o,80.0
Alexa Jurado,item,author_name,6.462566753055093e-05,6.462566753055093e-05,4,0.6697608220816297,#1f77b4,o,80.0
Alexander  Tin,item,author_name,1.9073211946097952e-05,1.9073211946097952e-05,3,0.3463096095360195,#1f77b4,o,80.0
Alexander City Outlook,item,publication_name,4.674270077383563e-05,4.674270077383565e-05,3,0.1958200607219191,#8c564b,o,80.0
Alexander City Outlook,item,publisher_name,4.682279724995749e-05,4.682279724995759e-05,3,0.193879414974755,#e377c2,o,80.0
Alexander Marchall,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alexander Tin,item,author_name,6.712252739489888e-05,6.712252739489888e-05,4,0.7223519467807933,#1f77b4,o,80.0
Alexander Willis,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alexandra Banner,item,author_name,9.091217449244008e-05,9.091217449244008e-05,5,1.6324206168380208e-05,#1f77b4,o,80.0
Alexandra Del Rosario,item,author_name,0.000122399816329,0.000122399816329,5,6.486992486021357e-05,#1f77b4,o,80.0
Alexandra Gerlach,item,author_name,0.0001287887306056,0.0001287887306056,5,7.471996179937774e-05,#1f77b4,o,80.0
Alexandra Hartman,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alexandra Hudson,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alexandrea Sumuel,item,author_name,1.8123675539257274e-05,1.8123675539257274e-05,3,0.3011114434647017,#1f77b4,o,80.0
"Alexia Garamfalvi, David Gregorio",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alexis Johnson,item,author_name,8.522501369498152e-05,8.522501369498152e-05,5,7.556089786047173e-06,#1f77b4,o,80.0
Alexx Altman-Devilbiss,item,author_name,0.0004919849923707,0.0004919849923707,5,0.000634673725408,#1f77b4,o,80.0
Alf Covington,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alfons Luna,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
"Alfons Luna, Wafaa Essalhi",item,author_name,1.405087072328828e-05,1.405087072328828e-05,3,0.1072449343745276,#1f77b4,o,80.0
Alia Faraj-Johnson,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
"Alia Pharr, Michael Scaturro",item,author_name,3.0197585186950582e-05,3.0197585186950582e-05,3,0.8758325067699593,#1f77b4,o,80.0
Alice Callahan,item,author_name,4.039104220659434e-05,4.039104220659434e-05,4,0.1593091861494904,#1f77b4,o,80.0
Alice Fuller,item,author_name,1.592156651786727e-05,1.592156651786727e-05,3,0.1962905134414965,#1f77b4,o,80.0
Alice Gibbs,item,author_name,2.718039824283046e-05,2.718039824283046e-05,3,0.73221366752788,#1f77b4,o,80.0
Alice Gibbs Newsweek,item,author_name,4.929502218916807e-05,4.929502218916807e-05,4,0.3468528798379947,#1f77b4,o,80.0
Alice Park,item,author_name,2.4904267628926244e-05,2.4904267628926244e-05,3,0.6238692915291248,#1f77b4,o,80.0
Alicia Ault,item,author_name,4.84692506479132e-05,4.84692506479132e-05,4,0.3294597314602035,#1f77b4,o,80.0
Alicia Smith,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alison Kuznitz,item,author_name,0.00019516865055,0.00019516865055,5,0.0001770604589738,#1f77b4,o,80.0
Aliss Higham Newsweek,item,author_name,0.0001056006738973,0.0001056006738973,5,3.897003540570976e-05,#1f77b4,o,80.0
Alivia Hernandez,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alix Martichoux,item,author_name,0.0010530129821163,0.0010530129821163,5,0.0014996323370994,#1f77b4,o,80.0
Alixel Cabrera,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
All News Press,item,publication_name,0.0003608169042492,0.0003608169042492,5,0.0003154885909775,#8c564b,o,80.0
All News Press,item,publisher_name,0.0003618111153643,0.0003618111153643,5,0.0003474113454815,#e377c2,o,80.0
All80sz1063,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
All80sz1063,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Allen American,item,publication_name,0.0001900053780009,0.0001900053780009,4,0.3564207656261526,#8c564b,o,80.0
Allen American,item,publisher_name,0.0001923962338805,0.0001923962338805,4,0.3812357936078814,#e377c2,o,80.0
Allen Cone,item,author_name,0.0002169116656765,0.0002169116656765,5,0.0002105825087138,#1f77b4,o,80.0
Allen Limos,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Allusanewshub,item,publication_name,0.0002997054793193,0.0002997054793193,4,0.9587055249958154,#8c564b,o,80.0
Allusanewshub,item,publisher_name,0.0003005686161389,0.0003005686161389,4,0.9885153456135664,#e377c2,o,80.0
Almjhar,item,publication_name,5.777756660934979e-05,5.777756660934982e-05,3,0.3091861820984217,#8c564b,o,80.0
Almjhar,item,publisher_name,5.7763784289080975e-05,5.77637842890811e-05,3,0.307625942832385,#e377c2,o,80.0
Almudena Calatrava,item,author_name,0.0001009508131539,0.0001009508131539,5,3.180116474907116e-05,#1f77b4,o,80.0
Alphagalileo,item,publication_name,0.0002464949733014,0.0002464949733014,4,0.6665647117444229,#8c564b,o,80.0
Alphagalileo,item,publisher_name,0.0002455518948283,0.0002455518948283,4,0.6796515749100027,#e377c2,o,80.0
Alsudantoday,item,publication_name,8.143182304084533e-05,8.143182304084537e-05,3,0.5521969577304654,#8c564b,o,80.0
Alsudantoday,item,publisher_name,8.126958527348832e-05,8.12695852734885e-05,3,0.5520009006792409,#e377c2,o,80.0
Alternet.org,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Altesa Biosciences,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
"Alvise Armellini, Giulia Segreti, Timothy Heritage",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alyce Collins Newsweek,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Alyssa Ochs,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Am 1460 The Answer,item,publication_name,0.0002314427557092,0.0002314427557092,4,0.5839237557055026,#8c564b,o,80.0
Am 1460 The Answer,item,publisher_name,0.0002334783615261,0.0002334783615261,4,0.6118707814968588,#e377c2,o,80.0
Amanda Bell,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Amanda Castro Newsweek,item,author_name,9.934652153815145e-05,9.934652153815145e-05,5,2.9327766141369153e-05,#1f77b4,o,80.0
Amanda Hernández,item,author_name,1.928748670175013e-05,1.928748670175013e-05,3,0.3565091405082776,#1f77b4,o,80.0
Amanda Lumpkin,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Amanda Musa,item,author_name,5.7464635953745805e-05,5.7464635953745805e-05,4,0.5189286868833826,#1f77b4,o,80.0
"Amanda Musa, Carma Hassan",item,author_name,7.669768758917498e-05,7.669768758917498e-05,4,0.92403264619928,#1f77b4,o,80.0
Amanda Seitz,item,author_name,0.0015179603205064,0.0015179603205064,5,0.0022164596820345,#1f77b4,o,80.0
"Amanda Seitz, Jill Colvin",item,author_name,7.157818551566128e-05,7.157818551566128e-05,4,0.8162010550915036,#1f77b4,o,80.0
"Amanda Seitz, Matthew Perrone",item,author_name,9.98593248470814e-05,9.98593248470814e-05,5,3.0118374892215923e-05,#1f77b4,o,80.0
"Amanda Seitz, Matthew Perrone, Jonel Aleccia",item,author_name,2.4845075245663545e-05,2.4845075245663545e-05,3,0.6210517195544323,#1f77b4,o,80.0
"Amanda Seitz, Michelle L. Price",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
"Amanda Seitz, Stephen Groves",item,author_name,0.0001483127368819,0.0001483127368819,5,0.0001048208795291,#1f77b4,o,80.0
"Amanda Seitz, The Associated Press",item,author_name,5.289596492158977e-05,5.289596492158977e-05,4,0.4226991982395249,#1f77b4,o,80.0
Amanda Sullender,item,author_name,9.395974709317404e-05,9.395974709317404e-05,5,2.1022767049371268e-05,#1f77b4,o,80.0
Amarachi Orie,item,author_name,3.624545101701279e-05,3.624545101701279e-05,4,0.071990988474038,#1f77b4,o,80.0
Ambar Román,item,author_name,0.0004024580028871,0.0004024580028871,5,0.0004966464933483,#1f77b4,o,80.0
Amber Dance,item,author_name,5.4789998376044936e-05,5.4789998376044936e-05,4,0.4625930469131878,#1f77b4,o,80.0
Amber Gibson,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Amber Morgan,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Amelia Sanchez,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
America News Observer,item,publication_name,1.2403874072684262e-05,1.2403874072684269e-05,2,0.4300919889239782,#8c564b,o,80.0
