kind,dimension,value,credit,credit_share,rating,rating_pct
item,publication_name,Apple Valley News Now,0.00012201535070877938,0.00012201535070877943,3,0.9691297226656437
item,publication_name,WUNC,0.00012183950444113411,0.00012183950444113416,3,0.9673231751626085
item,publication_name,Pottsmerc,0.00012147793499412629,0.00012147793499412634,3,0.9636086102166891
item,publication_name,The Register-Herald,0.0001213667261351533,0.00012136672613515335,3,0.9624661117765269
item,publication_name,Small Business World Magazine,0.00012134973478163401,0.00012134973478163406,3,0.9622915519881132
item,publication_name,Wnin,0.00012019672923150831,0.00012019672923150836,3,0.9504462093177335
item,publication_name,Aaccesswdun,0.00011990175506944806,0.00011990175506944812,3,0.9474158075749747
item,publication_name,Zephyrnet,0.00011987269736975643,0.00011987269736975649,3,0.947117284805485
item,publication_name,Riverside Press-Enterprise,0.00011981267770597195,0.000119812677705972,3,0.9465006759050242
item,publication_name,KERA News,0.0001197509039820981,0.00011975090398209816,3,0.9458660467592832
item,publication_name,Daily Democrat,0.00011943821446892303,0.00011943821446892308,3,0.9426536472763932
item,publication_name,WVIK (Online),0.00011938312615073422,0.00011938312615073427,3,0.9420877002989393
item,publication_name,Wwti,0.00011919984542625967,0.00011919984542625973,3,0.9402047752895673
item,publication_name,Keprtv,0.00011910822060416589,0.00011910822060416594,3,0.9392634724357386
item,publication_name,Global Bio Defense,0.00011897868804462091,0.00011897868804462096,3,0.9379327264088749
item,publication_name,WBNG-TV,0.00011886036316770699,0.00011886036316770704,3,0.9367171219277662
item,publication_name,The Seattle Medium,0.000118144396400449,0.00011814439640044906,3,0.9293616745078903
item,publication_name,The Science Buzz,0.00011779577410527129,0.00011779577410527135,3,0.9257801214542523
item,publication_name,KNAU Arizona Public Radio,0.0001176453753086623,0.00011764537530866235,3,0.9242350072240111
item,publication_name,Columbia Business Monthly,0.00011751280354740916,0.00011751280354740922,3,0.9228730381161538
item,publication_name,Indica News,0.00011745003221796198,0.00011745003221796203,3,0.9222281601213373
item,publication_name,Valley Public Radio,0.00011737282084742742,0.00011737282084742748,3,0.9214349331139465
item,publication_name,WCHS-TV,0.00011717355349963049,0.00011717355349963054,3,0.9193877703596864
item,publication_name,CW33,0.00011714233792877524,0.00011714233792877529,3,0.9190670788128057
item,publication_name,Redlands Daily Facts,0.00011709741681388986,0.00011709741681388992,3,0.9186055840707422
item,publication_name,Health Affairs,0.00011644589982312382,0.00011644589982312388,3,0.9119122580842741
item,publication_name,Straight Arrow News,0.00011636829966925916,0.00011636829966925921,3,0.9111150369315217
item,publication_name,Wvpe 88.1,0.00011622147871123616,0.00011622147871123622,3,0.9096066794402796
item,publication_name,Global News Today,0.00011614884039783796,0.00011614884039783802,3,0.9088604334980062
item,publication_name,Free Republic,0.00011510413907000965,0.0001151041390700097,3,0.8981277486336722
item,publication_name,Dayton News,0.0001150865637078867,0.00011508656370788675,3,0.8979471890631832
item,publication_name,Wifr,0.00011506478272649687,0.00011506478272649692,3,0.8977234232814559
item,publication_name,Hastings Tribune,0.0001150067251076478,0.00011500672510764785,3,0.8971269713477955
item,publication_name,The Rome Sentinel,0.00011493229963525998,0.00011493229963526003,3,0.8963623651204079
item,publication_name,Centralia Chronicle,0.00011488336711947737,0.00011488336711947743,3,0.895859659459446
item,publication_name,Tallassee Tribune,0.00011484407437974691,0.00011484407437974696,3,0.8954559875373859
item,publication_name,La Grange News,0.00011477233366842739,0.00011477233366842745,3,0.8947189630634761
item,publication_name,World Nation News,0.00011444207399673651,0.00011444207399673657,3,0.8913260574690849
item,publication_name,WKMS -,0.0001143845957308733,0.00011438459573087336,3,0.8907355574882523
item,publication_name,Caribbeannationalweekly.com,0.00011434777860539581,0.00011434777860539586,3,0.8903573186607187
item,publication_name,Tri States Public Radio,0.00011414531330394237,0.00011414531330394243,3,0.8882773018955642
item,publication_name,WSKG.org,0.00011394595363148133,0.00011394595363148138,3,0.8862291906486597
item,publication_name,600 KCOL,0.00011392095646632626,0.00011392095646632631,3,0.8859723835699622
item,publication_name,WEKU,0.0001136222597047019,0.00011362225970470195,3,0.8829037378938095
item,publication_name,Griffon News,0.00011339866477346222,0.00011339866477346227,3,0.8806066469738176
item,publication_name,Ctpublic,0.00011334358778688651,0.00011334358778688656,3,0.8800408164111025
item,publication_name,Cottonwood Heights Journal,0.00011331554202756017,0.00011331554202756023,3,0.8797526897584294
item,publication_name,Victoria Advocate,0.00011326498974506281,0.00011326498974506286,3,0.8792333435082001
item,publication_name,Calgary Monitor,0.00011325448566917213,0.00011325448566917218,3,0.8791254304297704
item,publication_name,News-shield,0.00011314716993112906,0.00011314716993112911,3,0.8780229277654021
item,publication_name,Leesville Leader,0.00011296915803134515,0.00011296915803134521,3,0.8761941317530015
item,publication_name,Krcg Tv,0.00011292853877471293,0.00011292853877471298,3,0.8757768319284063
item,publication_name,WMUK,0.0001127687658116563,0.00011276876581165636,3,0.8741354126857486
item,publication_name,Applied Technology News,0.0001121722063745947,0.00011217220637459475,3,0.8680066902745917
item,publication_name,Santa Fe New Mexican,0.00011214590872009179,0.00011214590872009184,3,0.8677365226860833
item,publication_name,Lake Gazette,0.00011206642030219427,0.00011206642030219433,3,0.8669199025508031
item,publication_name,Daily Local,0.00011204811893465138,0.00011204811893465143,3,0.8667318844013169
item,publication_name,EurekAlert,0.00011191682709204052,0.00011191682709204057,3,0.8653830644711944
item,publication_name,Wand,0.0001119089795025448,0.00011190897950254486,3,0.8653024426678535
item,publication_name,Santa Maria Times,0.00011190233560743448,0.00011190233560743453,3,0.865234186956301
item,publication_name,Corvallis Gazette Times,0.00011187945802953325,0.0001118794580295333,3,0.8649991553472347
item,publication_name,Mid Hudson News,0.0001118317902877797,0.00011183179028777975,3,0.8645094432766098
item,publication_name,Maqnews.com,0.00011178996685344646,0.00011178996685344652,3,0.8640797723949084
item,publication_name,The Advocate Messenger,0.00011174957655877042,0.00011174957655877047,3,0.8636648247990851
item,publication_name,Milford Free Press,0.00011171792887110181,0.00011171792887110186,3,0.8633396939225522
item,publication_name,MyLondon,0.000111227715933092,0.00011122771593309205,3,0.858303516749297
item,publication_name,Leader Publications,0.00011106900974139434,0.0001110690097413944,3,0.8566730569268226
item,publication_name,The Chillicothe Voice,0.00011079631711460094,0.00011079631711460099,3,0.8538715633800641
item,publication_name,Blogarama,0.00011071009754911507,0.00011071009754911512,3,0.8529857911494275
item,publication_name,Morning Ag Clips,0.00011014109362680462,0.00011014109362680467,3,0.8471401588887478
item,publication_name,The News-Gazette,0.00011001516112949,0.00011001516112949005,3,0.8458463979143399
item,publication_name,Necn,0.00010972368351924536,0.00010972368351924541,3,0.8428519178151639
item,publication_name,TMCnet,0.00010949810919502191,0.00010949810919502196,3,0.8405344917040972
item,publication_name,South Salt Lake Journal,0.0001092971161083678,0.00010929711610836785,3,0.8384695996612654
item,publication_name,KALW,0.0001090599966213415,0.00010905999662134155,3,0.8360335649194162
item,publication_name,My Texas Daily,0.00010857798582622781,0.00010857798582622786,3,0.831081652035457
item,publication_name,Indiaabroad,0.00010849948157351501,0.00010849948157351507,3,0.8302751426701174
item,publication_name,The Journal Gazette,0.00010849883473067643,0.00010849883473067648,3,0.8302684973637906
item,publication_name,NWA online,0.00010844079125917661,0.00010844079125917667,3,0.8296721907721887
item,publication_name,News Finale,0.00010828014141631304,0.0001082801414163131,3,0.8280217629503501
item,publication_name,AM 650 WNMT Northern Minnesota Talk,0.00010813540535544044,0.00010813540535544049,3,0.8265348245417622
item,publication_name,Wuot,0.0001080110659765481,0.00010801106597654815,3,0.8252574303867718
item,publication_name,E Green News,0.00010770965779489833,0.00010770965779489838,3,0.8221609290777293
item,publication_name,Lakeland Broadcasting,0.00010768276333616444,0.00010768276333616449,3,0.8218846302519321
item,publication_name,The Star Malaysia,0.00010764536148347219,0.00010764536148347224,3,0.8215003842597091
item,publication_name,Kait 8,0.00010761414780122723,0.00010761414780122729,3,0.8211797121153682
item,publication_name,Norfolkne Radio,0.00010721193260000217,0.00010721193260000223,3,0.8170475751232893
item,publication_name,WLRN,0.00010720101332854276,0.00010720101332854281,3,0.8169353965547357
item,publication_name,Prentiss Headlight,0.00010714657125105257,0.00010714657125105263,3,0.8163760886975546
item,publication_name,Main Line Media News,0.00010693189449905176,0.00010693189449905181,3,0.8141706182290589
item,publication_name,My news 4,0.00010692787786078094,0.00010692787786078099,3,0.8141293535042745
item,publication_name,cenlanow.com,0.00010644296954805272,0.00010644296954805276,3,0.8091476731235032
item,publication_name,Lowell Sun Online,0.00010634821046844263,0.00010634821046844267,3,0.8081741706377703
item,publication_name,The Delaware County Daily Times,0.00010624862782625738,0.00010624862782625742,3,0.8071511135322972
item,publication_name,Mainepublic,0.00010607629381260926,0.0001060762938126093,3,0.8053806489883917
item,publication_name,Connecticut Chronicle,0.00010605679080339414,0.00010605679080339418,3,0.8051802858355591
item,publication_name,Philippinesnewsdigest,0.00010593214682337109,0.00010593214682337113,3,0.8038997623766632
item,publication_name,CBS Chicago,0.00010553533005431271,0.00010553533005431275,3,0.7998230858972335
item,publication_name,Chico Enterprise Record,0.00010549117613779555,0.00010549117613779559,3,0.7993694729277833
item,publication_name,Rheumatology Advisor,0.00010514462456601095,0.00010514462456601099,3,0.7958091933434397
item,publication_name,Science,0.00010499660822411114,0.00010499660822411118,3,0.7942885551379877
item,publication_name,The State Journal,0.00010488568567220014,0.00010488568567220018,3,0.7931489980585655
item,publication_name,Eastern Tribunal,0.00010472911325921125,0.00010472911325921129,3,0.7915404595008984
item,publication_name,Lufkin Daily News,0.00010464767574764086,0.0001046476757476409,3,0.790703815452941
item,publication_name,The Marion Star,0.00010396343918754176,0.0001039634391875418,3,0.783674346669298
item,publication_name,Southfloridahospitalnews.com,0.0001036057843558061,0.00010360578435580614,3,0.7799999983201823
item,publication_name,My Healthcare Reporter,0.00010327421289602523,0.00010327421289602527,3,0.7765936161389393
item,publication_name,WNIJ,0.00010311821831150966,0.0001031182183115097,3,0.7749910138720993
item,publication_name,Knowledia News (FR),0.00010282593393260044,0.00010282593393260048,3,0.7719882454769244
item,publication_name,WFTX-TV (Online),0.00010265363892029924,0.00010265363892029928,3,0.7702181816113319
item,publication_name,CSIMarket,0.00010255294561732944,0.00010255294561732948,3,0.7691837141899395
item,publication_name,Tri-City Herald,0.00010249898030711954,0.00010249898030711959,3,0.7686293043766652
item,publication_name,WRKF,0.00010247708619010832,0.00010247708619010836,3,0.7684043763020041
item,publication_name,50 States Today,0.00010242885078170483,0.00010242885078170487,3,0.7679088323375168
item,publication_name,Compuserve,0.00010227734385122077,0.00010227734385122081,3,0.7663523337514297
item,publication_name,European News Update,0.00010226083774220345,0.00010226083774220349,3,0.7661827590972199
item,publication_name,Webcenter 11,0.00010225155443233932,0.00010225155443233936,3,0.7660873874951977
item,publication_name,Guyana Inquirer,0.00010222000776439313,0.00010222000776439317,3,0.7657632944395392
item,publication_name,KUAC,0.00010191265792411384,0.00010191265792411388,3,0.7626057518089788
item,publication_name,Wcia,0.00010174655113010469,0.00010174655113010473,3,0.7608992622827992
item,publication_name,Norfolk Wrentham News,0.00010152813492408652,0.00010152813492408656,3,0.7586553747275593
item,publication_name,Davie County Enterprise Record,0.00010134836284465407,0.00010134836284465411,3,0.7568084956009047
item,publication_name,Clinical Trials Arena,0.00010133148927551856,0.0001013314892755186,3,0.7566351458642443
item,publication_name,Charleston News & Weather,0.00010128121203081719,0.00010128121203081723,3,0.756118625200536
item,publication_name,WRVO Public Media,0.00010110688145537831,0.00010110688145537835,3,0.7543276490827082
item,publication_name,KFXL: Fox Nebraska,0.00010053342599054111,0.00010053342599054115,3,0.7484362841309454
item,publication_name,Conservative Review,0.00010049334790033829,0.00010049334790033833,3,0.7480245439515724
item,publication_name,WYSU-FM,9.987119765983619e-05,9.987119765983623e-05,3,0.7416329157496067
item,publication_name,Krcu,9.928981869599078e-05,9.928981869599082e-05,3,0.7356601491420663
item,publication_name,WAER,9.912018561772499e-05,9.912018561772503e-05,3,0.7339174325176143
item,publication_name,Delaware First Media,9.900987008303354e-05,9.900987008303358e-05,3,0.732784111598089
item,publication_name,94.3 Jack FM,9.881656411583451e-05,9.881656411583455e-05,3,0.7307981927779652
item,publication_name,ElliotLakeToday.com,9.833010801306166e-05,9.83301080130617e-05,3,0.7258006112565114
item,publication_name,Monterey Herald,9.76228934041942e-05,9.762289340419425e-05,3,0.7185350786815639
item,publication_name,KGAN TV,9.756007855712145e-05,9.75600785571215e-05,3,0.7178897536106803
item,publication_name,Draper Journal,9.744777546831392e-05,9.744777546831396e-05,3,0.7167360136571106
item,publication_name,Popstar.one,9.73522498829311e-05,9.735224988293115e-05,3,0.7157546365141084
item,publication_name,South Sudan Daily Post,9.732400138108369e-05,9.732400138108373e-05,3,0.7154644269966686
item,publication_name,Local Memphis,9.718923023134462e-05,9.718923023134466e-05,3,0.7140798625853644
item,publication_name,Hcntimes,9.714871348035936e-05,9.71487134803594e-05,3,0.7136636158472124
item,publication_name,Midmichigannow,9.712970910257063e-05,9.712970910257067e-05,3,0.7134683753584566
item,publication_name,Kaieteur Newsonline,9.711705976873061e-05,9.711705976873065e-05,3,0.7133384230838375
item,publication_name,Fredericksburg,9.710472695840634e-05,9.710472695840638e-05,3,0.713211722597128
item,publication_name,Boreal Community Media,9.706551831666068e-05,9.706551831666072e-05,3,0.7128089146513493
item,publication_name,Gizmodo,9.705462028849698e-05,9.705462028849702e-05,3,0.7126969543246916
item,publication_name,Public Radio Tulsa,9.686967111851845e-05,9.686967111851849e-05,3,0.710796888627038
item,publication_name,Murray Journal,9.682551449039681e-05,9.682551449039685e-05,3,0.7103432478000599
item,publication_name,Parish News,9.657897268372151e-05,9.657897268372155e-05,3,0.7078104133463793
item,publication_name,FOX Illinois,9.612574106658958e-05,9.612574106658962e-05,3,0.7031541618535804
item,publication_name,Daily News,9.58908727124209e-05,9.589087271242094e-05,3,0.7007412540082948
item,publication_name,KRISTV.com,9.573560948201906e-05,9.57356094820191e-05,3,0.6991461652699801
item,publication_name,Investors Observer,9.569426157594723e-05,9.569426157594727e-05,3,0.6987213797031889
item,publication_name,Kansas City Post,9.566468946309726e-05,9.56646894630973e-05,3,0.6984175721368188
item,publication_name,KFDM-TV News,9.564674320912838e-05,9.564674320912842e-05,3,0.6982332022282021
item,publication_name,WKNO 91.1,9.546044741071369e-05,9.546044741071373e-05,3,0.6963193020132089
item,publication_name,Marietta Times,9.54537802263195e-05,9.545378022631954e-05,3,0.6962508070404074
item,publication_name,Americus Times-Recorder,9.544749641308688e-05,9.544749641308692e-05,3,0.6961862506113349
item,publication_name,Iowa Public Radio,9.498182982125955e-05,9.498182982125959e-05,3,0.6914022490514626
item,publication_name,Ktvo,9.494673209065727e-05,9.494673209065731e-05,3,0.6910416743379314
item,publication_name,WHQR,9.484158695932726e-05,9.48415869593273e-05,3,0.6899614712889605
item,publication_name,The Panolian,9.406690735650527e-05,9.406690735650531e-05,3,0.6820028406005135
item,publication_name,Mangalorean.com,9.396908923903516e-05,9.39690892390352e-05,3,0.6809979112481104
item,publication_name,Market Forecast Analysis,9.39245837381095e-05,9.392458373810954e-05,3,0.6805406862944893
item,publication_name,The reporter online,9.386191527061707e-05,9.386191527061711e-05,3,0.6798968650466258
item,publication_name,Kuaf Fm,9.377903075909771e-05,9.377903075909775e-05,3,0.679045355319802
item,publication_name,Lim News,9.361428364327612e-05,9.361428364327616e-05,3,0.6773528343769055
item,publication_name,KCBX,9.353452245928843e-05,9.353452245928847e-05,3,0.6765334119933564
item,publication_name,Lakeshore Public Media,9.352268211919474e-05,9.352268211919478e-05,3,0.6764117708739981
item,publication_name,Knkx,9.351938496121648e-05,9.351938496121652e-05,3,0.6763778976926534
item,publication_name,The Wetumpka Herald,9.337266899997815e-05,9.337266899997819e-05,3,0.6748706188804287
item,publication_name,WACH,9.329297868075807e-05,9.329297868075811e-05,3,0.6740519245223913
item,publication_name,My European News,9.306824177856841e-05,9.306824177856845e-05,3,0.6717431016231208
item,publication_name,TDS,9.245301695626222e-05,9.245301695626226e-05,3,0.6654226213455141
item,publication_name,CIproud,9.243723898868901e-05,9.243723898868905e-05,3,0.6652605272146348
item,publication_name,Gates County Index,9.21851722958236e-05,9.218517229582364e-05,3,0.6626709331294593
item,publication_name,Fox San Antonio,9.208063435141586e-05,9.20806343514159e-05,3,0.6615969679838172
item,publication_name,Npr Illinois 91.9,9.202214458607753e-05,9.202214458607757e-05,3,0.6609960764156307
item,publication_name,Ravalli Republic,9.195590481737224e-05,9.195590481737228e-05,3,0.660315565590132
item,publication_name,Claiborne Progress,9.186717542531882e-05,9.186717542531886e-05,3,0.6594040087865305
item,publication_name,Fraternité Matin,9.149946892137852e-05,9.149946892137856e-05,3,0.6556263951047705
item,publication_name,The Consumer News Network,9.149726731280885e-05,9.149726731280889e-05,3,0.6556037769934083
item,publication_name,winnipegsun,9.135608187800249e-05,9.135608187800253e-05,3,0.6541533157574104
item,publication_name,KIMA CBS,9.135244320279487e-05,9.135244320279491e-05,3,0.6541159340165369
item,publication_name,Kdnk,9.133402033768526e-05,9.13340203376853e-05,3,0.6539266676681054
item,publication_name,Bloomberg Radio,9.131877445140654e-05,9.131877445140658e-05,3,0.6537700398467862
item,publication_name,Wgno,9.096792808022561e-05,9.096792808022565e-05,3,0.650165637863774
item,publication_name,90.3 KAZU,9.082530626514145e-05,9.082530626514149e-05,3,0.6487004200495499
item,publication_name,kfor,9.056468937887054e-05,9.056468937887058e-05,3,0.6460229859962362
item,publication_name,Newswire,9.054292584407524e-05,9.054292584407528e-05,3,0.6457993994511921
item,publication_name,Valley Journals,9.047417304104865e-05,9.04741730410487e-05,3,0.645093071098037
item,publication_name,News In France,9.046697927652783e-05,9.046697927652787e-05,3,0.6450191663316377
item,publication_name,Grand Forks Herald,9.043802240295646e-05,9.04380224029565e-05,3,0.644721679394061
item,publication_name,Rocket City Now,9.017017926072765e-05,9.01701792607277e-05,3,0.6419700067752557
item,publication_name,Missoulian,9.016839932253569e-05,9.016839932253573e-05,3,0.6419517206726315
item,publication_name,Sunherald.Com,9.016311917771765e-05,9.016311917771769e-05,3,0.641897475378919
item,publication_name,Aspen Public Radio,9.002807561984348e-05,9.002807561984352e-05,3,0.6405101123967785
item,publication_name,Kmuw,8.998842098153704e-05,8.998842098153709e-05,3,0.6401027225284829
item,publication_name,Times Of The Islands,8.953849216061091e-05,8.953849216061095e-05,3,0.6354804021410669
item,publication_name,River Bender,8.938649050351958e-05,8.938649050351962e-05,3,0.6339188210068599
item,publication_name,AM 1070 The Answer,8.916228478198853e-05,8.916228478198857e-05,3,0.6316154551645136
item,publication_name,Khsu.org,8.899682086152116e-05,8.89968208615212e-05,3,0.629915570166296
item,publication_name,WFSU,8.895005121277472e-05,8.895005121277476e-05,3,0.6294350846075625
item,publication_name,Hey SoCal,8.839209723739095e-05,8.8392097237391e-05,3,0.6237029734030668
item,publication_name,CBS4local,8.817255825284737e-05,8.817255825284741e-05,3,0.6214475510409261
item,publication_name,Kunc,8.78942537068585e-05,8.789425370685854e-05,3,0.6185884037336097
item,publication_name,American Medical Association,8.784830009128723e-05,8.784830009128727e-05,3,0.6181163016493437
item,publication_name,Southeast Missourian,8.782349662252173e-05,8.782349662252177e-05,3,0.6178614845004502
item,publication_name,FOX 47 News,8.768309510696802e-05,8.768309510696806e-05,3,0.6164190768182035
item,publication_name,Boston Star,8.743003572293708e-05,8.743003572293712e-05,3,0.6138192843718664
item,publication_name,Interlochen,8.7313679033306e-05,8.731367903330605e-05,3,0.6126238999606458
item,publication_name,Memphissun.com,8.710580639552108e-05,8.710580639552112e-05,3,0.6104883312063673
item,publication_name,Moore County News Press,8.70354599875335e-05,8.703545998753355e-05,3,0.6097656310353643
item,publication_name,Holland Sentinel,8.70013378301233e-05,8.700133783012333e-05,3,0.6094150788223828
item,publication_name,The Galveston County Daily News,8.693563326025688e-05,8.693563326025692e-05,3,0.6087400663343745
item,publication_name,Mena Star,8.680333113771679e-05,8.680333113771683e-05,3,0.6073808673458397
item,publication_name,kzyx,8.66090469041929e-05,8.660904690419294e-05,3,0.6053848983574063
item,publication_name,The News Bird,8.655319030726024e-05,8.655319030726028e-05,3,0.6048110585081562
item,publication_name,Jefferson Public Radio,8.620931354403844e-05,8.620931354403848e-05,3,0.6012782584307419
item,publication_name,The Stanly News and Press,8.59664506649037e-05,8.596645066490373e-05,3,0.5987832192481877
item,publication_name,MyFOXMaine.com,8.579068690540734e-05,8.579068690540738e-05,3,0.5969775193883374
item,publication_name,Wdiy88.1,8.556592122506326e-05,8.55659212250633e-05,3,0.5946684008381913
item,publication_name,WCMU Public Radio,8.552331895008073e-05,8.552331895008077e-05,3,0.5942307285775064
item,publication_name,Chippewa Herald,8.533572615455701e-05,8.533572615455705e-05,3,0.5923035037300365
item,publication_name,Wtjx Newsfeed,8.510495825171222e-05,8.510495825171226e-05,3,0.5899327216585856
item,publication_name,WSFL-TV,8.510243532923926e-05,8.51024353292393e-05,3,0.5899068025455165
item,publication_name,KPIC News,8.50073971186371e-05,8.500739711863714e-05,3,0.5889304324220251
item,publication_name,Hermann Advertiser Courier,8.496345211638893e-05,8.496345211638897e-05,3,0.5884789657224734
item,publication_name,Reporter Pass,8.48752358354756e-05,8.487523583547564e-05,3,0.5875726803395358
item,publication_name,KANW,8.482712977330166e-05,8.48271297733017e-05,3,0.5870784652068239
item,publication_name,Gladstone Dispatch,8.479391953036776e-05,8.47939195303678e-05,3,0.5867372814998801
item,publication_name,The Macomb Daily,8.397645058259144e-05,8.397645058259149e-05,3,0.5783390566971032
item,publication_name,AL DÍA News,8.39028821667953e-05,8.390288216679534e-05,3,0.5775832553961231
item,publication_name,Daily Herald,8.378187926799288e-05,8.378187926799292e-05,3,0.5763401383961505
item,publication_name,KION,8.37447931239473e-05,8.374479312394734e-05,3,0.5759591358203215
item,publication_name,Wjtn,8.344838576375452e-05,8.344838576375456e-05,3,0.5729140101909408
item,publication_name,Wnct,8.342212119076669e-05,8.342212119076673e-05,3,0.5726441824636604
item,publication_name,CompuServe.com,8.329052310456346e-05,8.32905231045635e-05,3,0.571292216355888
item,publication_name,Wcbu,8.323488510215835e-05,8.323488510215839e-05,3,0.5707206222261701
item,publication_name,Kdll,8.323436123960191e-05,8.323436123960195e-05,3,0.5707152403513885
item,publication_name,The News Bee,8.297665574464124e-05,8.297665574464129e-05,3,0.5680677163255796
item,publication_name,Alerta Tolima,8.294194094417519e-05,8.294194094417523e-05,3,0.5677110756249261
item,publication_name,Elko Daily Free Press,8.237464745201569e-05,8.237464745201573e-05,3,0.5618830153796193
item,publication_name,SF Weekly,8.23225449180726e-05,8.232254491807264e-05,3,0.5613477427016311
item,publication_name,KMXT,8.226100127305603e-05,8.226100127305607e-05,3,0.5607154772590875
item,publication_name,SuperHits 103.7,8.220097363793946e-05,8.22009736379395e-05,3,0.5600987864655602
item,publication_name,Longview Daily News,8.202983388464148e-05,8.202983388464152e-05,3,0.5583405910933718
item,publication_name,Wgn Radio,8.168452958294035e-05,8.168452958294039e-05,3,0.5547931252734889
item,publication_name,Yakima Herald-Republic,8.159577412894052e-05,8.159577412894056e-05,3,0.5538813007238339
item,publication_name,Alsudantoday,8.143182304084533e-05,8.143182304084537e-05,3,0.5521969577304654
item,publication_name,KEYC,8.113059324995784e-05,8.113059324995788e-05,3,0.5491022891096595
item,publication_name,44News,8.103356895470618e-05,8.103356895470622e-05,3,0.5481055150486129
item,publication_name,Klcc Fm Public Radio,8.097179265626289e-05,8.097179265626293e-05,3,0.5474708594531661
item,publication_name,St. Louis Today,8.061528654301742e-05,8.061528654301746e-05,3,0.5438083124038329
item,publication_name,Northeast Indiana Public Radio,8.042841272674873e-05,8.042841272674877e-05,3,0.5418884739524197
item,publication_name,Wthi Tv,8.039316437707811e-05,8.039316437707815e-05,3,0.5415263518617078
item,publication_name,Neurology Advisor,8.030677614296324e-05,8.030677614296328e-05,3,0.540638846822666
item,publication_name,Martinsville Bulletin,7.999428266620062e-05,7.999428266620066e-05,3,0.5374284613096839
item,publication_name,My Arklamiss,7.955508134808123e-05,7.955508134808127e-05,3,0.5329163493655225
item,publication_name,WDTV,7.9407891997357e-05,7.940789199735703e-05,3,0.5314042072109862
item,publication_name,KWBU,7.926225538178809e-05,7.926225538178813e-05,3,0.5299080170004709
item,publication_name,Clayton News Daily,7.907634320941213e-05,7.907634320941217e-05,3,0.5279980579476737
item,publication_name,DeWitt Daily News,7.897783166278642e-05,7.897783166278646e-05,3,0.5269860046868343
item,publication_name,KOSU,7.883089770311925e-05,7.88308977031193e-05,3,0.5254764862790664
item,publication_name,WGVU News,7.881894361884494e-05,7.881894361884498e-05,3,0.5253536766147726
item,publication_name,WWNO,7.878075152822037e-05,7.878075152822041e-05,3,0.5249613121541705
item,publication_name,WCBE 90.5 FM,7.863267323709727e-05,7.863267323709731e-05,3,0.5234400375165886
item,publication_name,Kiowa County Press,7.858958625524028e-05,7.858958625524032e-05,3,0.5229973856449885
item,publication_name,Tribun Ternate,7.838111340572816e-05,7.83811134057282e-05,3,0.5208556506466858
item,publication_name,Magnoliastatelive,7.83217289414714e-05,7.832172894147144e-05,3,0.5202455674356019
item,publication_name,The Post and Courier,7.82508814504463e-05,7.825088145044634e-05,3,0.5195177194140226
item,publication_name,who13.com,7.796046008732011e-05,7.796046008732015e-05,3,0.5165340906147913
item,publication_name,Insightscare,7.773682506814449e-05,7.773682506814453e-05,3,0.5142365878534704
item,publication_name,Record-Eagle,7.756436087979322e-05,7.756436087979326e-05,3,0.5124647859665089
item,publication_name,KWIT,7.744668829109217e-05,7.744668829109222e-05,3,0.5112558827344972
item,publication_name,The Ottumwa Courier,7.741856587465562e-05,7.741856587465566e-05,3,0.5109669685489809
item,publication_name,Sci-Tech News Network,7.729797186173569e-05,7.729797186173573e-05,3,0.5097280522168983
item,publication_name,County News Center,7.715824136266843e-05,7.715824136266847e-05,3,0.5082925381876948
item,publication_name,Denton Record-Chronicle,7.697146665370085e-05,7.697146665370089e-05,3,0.5063737179099952
item,publication_name,Ukiah Daily Journal,7.688131831548732e-05,7.688131831548736e-05,3,0.5054475836366709
item,publication_name,Kaxe,7.66498742626931e-05,7.664987426269314e-05,3,0.5030698551738113
item,publication_name,The Free Press,7.654769417493539e-05,7.654769417493543e-05,3,0.5020201133460745
item,publication_name,Daily Sprinter,7.646497379551889e-05,7.646497379551893e-05,3,0.5011702898218899
item,publication_name,Abilene Public Radio,7.642744899442688e-05,7.642744899442692e-05,3,0.5007847807256638
item,publication_name,PR Newswire,7.638863181800071e-05,7.638863181800075e-05,3,0.5003859944785253
item,publication_name,WHRV-FM [89.5 FM],7.635405875725557e-05,7.63540587572556e-05,3,0.5000308099335372
item,publication_name,My Clallam County,7.582826561664197e-05,7.5828265616642e-05,3,0.4946291013956864
item,publication_name,WTTE FOX28,7.557852436850244e-05,7.557852436850246e-05,3,0.49206339764619567
item,publication_name,Your valley,7.502059013937957e-05,7.50205901393796e-05,3,0.4863314893038863
item,publication_name,Breaking One,7.493591120583081e-05,7.493591120583084e-05,3,0.48546154467548625
item,publication_name,Republican & Herald,7.45803935876026e-05,7.458039358760262e-05,3,0.4818091528784031
item,publication_name,KTBB,7.418652317810161e-05,7.418652317810164e-05,3,0.4777627456709501
item,publication_name,South Sudan Culture Watch,7.412335208352516e-05,7.412335208352518e-05,3,0.4771137607098287
item,publication_name,Midfloridanewspapers,7.406169749211347e-05,7.40616974921135e-05,3,0.47648035546525375
item,publication_name,Rocket News,7.398833352171259e-05,7.398833352171262e-05,3,0.47572665452342977
item,publication_name,HomeTown Lima Stations,7.386723716129659e-05,7.386723716129661e-05,3,0.4744825773504213
item,publication_name,Business News,7.382182080347252e-05,7.382182080347255e-05,3,0.47401599475573397
